Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,Nvidia,Quadro NVS 320M,538,1.51,167,https://gpu.userbenchmark.com/SpeedTest/8310/NVIDIA-Quadro-NVS-320M
GPU,,ATI,Mobility Radeon HD 2600-XT,539,1.49,292,https://gpu.userbenchmark.com/SpeedTest/9915/ATI-Mobility-Radeon-HD-2600-XT
GPU,,Nvidia,GeForce 9600M-GS,540,1.47,1015,https://gpu.userbenchmark.com/SpeedTest/9821/NVIDIA-GeForce-9600M-GS
GPU,,Nvidia,Quadro FX 580,541,1.45,5785,https://gpu.userbenchmark.com/SpeedTest/7761/NVIDIA-Quadro-FX-580
GPU,,ATI,HD 3650,542,1.44,4094,https://gpu.userbenchmark.com/SpeedTest/7982/ATI-Radeon-HD-3600
GPU,,Intel,HD Graphics (G4 Pentium/Celeron 1.05/1.15 GHz),543,1.43,37931,https://gpu.userbenchmark.com/SpeedTest/7701/IntelR-HD-Graphics
GPU,,Nvidia,GeForce 9600M-GT,544,1.42,3742,https://gpu.userbenchmark.com/SpeedTest/7707/NVIDIA-GeForce-9600M-GT
GPU,,Nvidia,GeForce 410M,545,1.39,4483,https://gpu.userbenchmark.com/SpeedTest/9169/NVIDIA-GeForce-410M
GPU,,Nvidia,GeForce 8600 GT,546,1.38,7945,https://gpu.userbenchmark.com/SpeedTest/7659/NVIDIA-GeForce-8600-GT
GPU,,ATI,Mobility FireGL V5700,547,1.36,177,https://gpu.userbenchmark.com/SpeedTest/10460/ATI-Mobility-FireGL-V5700
GPU,,AMD,Radeon HD 8330,548,1.35,8395,https://gpu.userbenchmark.com/SpeedTest/8155/AMD-Radeon-HD-8330
GPU,,Nvidia,Quadro FX 570M,549,1.33,439,https://gpu.userbenchmark.com/SpeedTest/9414/NVIDIA-Quadro-FX-570M
GPU,,Nvidia,GeForce GT 415M,550,1.27,84,https://gpu.userbenchmark.com/SpeedTest/16834/NVIDIA-GeForce-GT-415M
GPU,,Nvidia,NVS 310,551,1.27,4736,https://gpu.userbenchmark.com/SpeedTest/10691/NVIDIA-NVS-310
GPU,,ATI,Radeon HD 2600-PRO,552,1.26,1785,https://gpu.userbenchmark.com/SpeedTest/8524/ATI-Radeon-HD-2600-PRO
GPU,,Intel,HD 2500 (Desktop 1.05 GHz),553,1.23,135761,https://gpu.userbenchmark.com/SpeedTest/7696/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 545v,554,1.23,650,https://gpu.userbenchmark.com/SpeedTest/8734/ATI-Mobility-Radeon-HD-545v
GPU,,ATI,Mobility Radeon HD 3650,555,1.18,3158,https://gpu.userbenchmark.com/SpeedTest/7902/ATI-Mobility-Radeon-HD-3650
GPU,,Nvidia,GeForce 8600M GT,556,1.18,2071,https://gpu.userbenchmark.com/SpeedTest/8081/NVIDIA-GeForce-8600M-GT
GPU,,Nvidia,Quadro FX 1700,557,1.16,2615,https://gpu.userbenchmark.com/SpeedTest/9158/NVIDIA-Quadro-FX-1700
GPU,,Intel,HD Graphics (G3 Pentium/Celeron 1.0/1.1 GHz),558,1.16,28560,https://gpu.userbenchmark.com/SpeedTest/7695/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 4570,559,1.14,389,https://gpu.userbenchmark.com/SpeedTest/7827/ATI-Mobility-Radeon-HD-4570
GPU,,ATI,Mobility Radeon HD 2600,560,1.12,935,https://gpu.userbenchmark.com/SpeedTest/10285/ATI-Mobility-Radeon-HD-2600
GPU,,AMD,HD 8240,561,1.11,3066,https://gpu.userbenchmark.com/SpeedTest/9779/AMD-Radeon-HD-8240
GPU,,AMD,Radeon HD 6370M,562,1.1,736,https://gpu.userbenchmark.com/SpeedTest/10005/AMD-Radeon-HD-6370M
GPU,,ATI,Mobility Radeon HD 6370,563,1.1,330,https://gpu.userbenchmark.com/SpeedTest/11239/ATI-Mobility-Radeon-HD-6370
GPU,,Nvidia,GeForce 7800 GTX,564,1.06,207,https://gpu.userbenchmark.com/SpeedTest/12348/NVIDIA-GeForce-7800-GTX
GPU,,ATI,Mobility Radeon HD 4500,565,1.06,9806,https://gpu.userbenchmark.com/SpeedTest/7949/ATI-Mobility-Radeon-HD-45005100
GPU,,Nvidia,Quadro FX 4500,566,1.01,306,https://gpu.userbenchmark.com/SpeedTest/8032/NVIDIA-Quadro-FX-4500
GPU,,Nvidia,GeForce 7900 GS,567,0.99,575,https://gpu.userbenchmark.com/SpeedTest/8541/NVIDIA-GeForce-7900-GS
GPU,,ATI,Radeon HD 4550,568,0.99,3117,https://gpu.userbenchmark.com/SpeedTest/8944/ATI-Radeon-HD-4550
GPU,,Nvidia,GeForce GT 320M,569,0.96,1697,https://gpu.userbenchmark.com/SpeedTest/7796/NVIDIA-GeForce-GT-320M
GPU,,Nvidia,Quadro FX 3500,570,0.95,584,https://gpu.userbenchmark.com/SpeedTest/10152/NVIDIA-Quadro-FX-3500
GPU,,ATI,Mobility Radeon HD 5470,571,0.95,16326,https://gpu.userbenchmark.com/SpeedTest/7794/ATI-Mobility-Radeon-HD-5470
GPU,,AMD,Radeon HD 7350,572,0.91,1608,https://gpu.userbenchmark.com/SpeedTest/12157/AMD-Radeon-HD-7350
GPU,,AMD,Radeon HD 6300M,573,0.91,2912,https://gpu.userbenchmark.com/SpeedTest/9894/AMD-Radeon-HD-6300M
GPU,,Nvidia,GeForce G210M,574,0.91,1308,https://gpu.userbenchmark.com/SpeedTest/8875/NVIDIA-GeForce-G210M
GPU,,Nvidia,GeForce 310M,575,0.91,8541,https://gpu.userbenchmark.com/SpeedTest/8049/NVIDIA-GeForce-310M
GPU,,ATI,Radeon HD 4200,576,0.89,10450,https://gpu.userbenchmark.com/SpeedTest/8091/ATI-Radeon-HD-4200
GPU,,ATI,Radeon HD 4300,577,0.89,13228,https://gpu.userbenchmark.com/SpeedTest/7860/ATI-Radeon-HD-43004500
GPU,,Nvidia,GeForce 9400 GT,578,0.89,13135,https://gpu.userbenchmark.com/SpeedTest/7963/NVIDIA-GeForce-9400-GT
GPU,,Nvidia,GeForce 315M,579,0.88,3157,https://gpu.userbenchmark.com/SpeedTest/10068/NVIDIA-GeForce-315M
GPU,,AMD,FirePro 2270,580,0.87,463,https://gpu.userbenchmark.com/SpeedTest/7813/AMD-FirePro-2270
GPU,,Nvidia,Quadro FX 380,581,0.87,1141,https://gpu.userbenchmark.com/SpeedTest/8914/NVIDIA-Quadro-FX-380
GPU,,ATI,Mobility Radeon HD 4350,582,0.86,1806,https://gpu.userbenchmark.com/SpeedTest/9335/ATI-Mobility-Radeon-HD-43004500
GPU,,Nvidia,NVS 3100M,583,0.85,9516,https://gpu.userbenchmark.com/SpeedTest/7837/NVIDIA-NVS-3100M
GPU,,AMD,Radeon HD 6350,584,0.85,2702,https://gpu.userbenchmark.com/SpeedTest/10261/AMD-Radeon-HD-6350
GPU,,ATI,Mobility Radeon HD 530v,585,0.84,248,https://gpu.userbenchmark.com/SpeedTest/10176/ATI-Mobility-Radeon-HD-530v
GPU,,ATI,Radeon HD 3200,586,0.84,5670,https://gpu.userbenchmark.com/SpeedTest/8532/ATI-Radeon-HD-3200-Graphics
GPU,,AMD,Radeon HD 7340,587,0.83,3818,https://gpu.userbenchmark.com/SpeedTest/8996/AMD-Radeon-HD-7340-Graphics
GPU,,Nvidia,GeForce 310,588,0.83,3799,https://gpu.userbenchmark.com/SpeedTest/9197/NVIDIA-GeForce-310
GPU,,AMD,Radeon HD 5450,589,0.82,64091,https://gpu.userbenchmark.com/SpeedTest/7719/AMD-Radeon-HD-5450
GPU,,ATI,Radeon HD 5400,590,0.82,9492,https://gpu.userbenchmark.com/SpeedTest/8063/ATI-Radeon-HD-5400
GPU,,Nvidia,GeForce 305M,591,0.81,44,https://gpu.userbenchmark.com/SpeedTest/10705/NVIDIA-GeForce-305M
GPU,,Nvidia,NVS 300,592,0.79,2387,https://gpu.userbenchmark.com/SpeedTest/8966/NVIDIA-NVS-300
GPU,,Nvidia,GeForce G210,593,0.78,3989,https://gpu.userbenchmark.com/SpeedTest/11784/NVIDIA-GeForce-G210
GPU,,ATI,Mobility Radeon HD 4300,594,0.78,2764,https://gpu.userbenchmark.com/SpeedTest/8572/ATI-Mobility-Radeon-HD-4300
GPU,,Nvidia,GeForce 210,595,0.78,87426,https://gpu.userbenchmark.com/SpeedTest/7740/NVIDIA-GeForce-210
GPU,,ATI,Radeon HD 4250,596,0.77,5598,https://gpu.userbenchmark.com/SpeedTest/7965/ATI-Radeon-HD-4250
GPU,,Nvidia,GeForce Go 7900,597,0.77,118,https://gpu.userbenchmark.com/SpeedTest/9175/NVIDIA-GeForce-Go-7900-GS
GPU,,AMD,Radeon HD 6320,598,0.76,8215,https://gpu.userbenchmark.com/SpeedTest/8103/AMD-Radeon-HD-6320-Graphics
GPU,,AMD,HD 8210,599,0.76,4773,https://gpu.userbenchmark.com/SpeedTest/7831/AMD-Radeon-HD-8210
GPU,,ATI,Mobility Radeon HD 4250,600,0.74,11301,https://gpu.userbenchmark.com/SpeedTest/8680/ATI-Mobility-Radeon-HD-4250
GPU,,Nvidia,GeForce 8600M GS,601,0.74,893,https://gpu.userbenchmark.com/SpeedTest/8192/NVIDIA-GeForce-8600M-GS
GPU,,Nvidia,GeForce 9400M,602,0.73,589,https://gpu.userbenchmark.com/SpeedTest/7998/NVIDIA-GeForce-9400M
GPU,,ATI,Radeon 3000 Graphics,603,0.71,19973,https://gpu.userbenchmark.com/SpeedTest/7853/ATI-Radeon-3000-Graphics
GPU,,Nvidia,GeForce 8400 GS,604,0.71,16140,https://gpu.userbenchmark.com/SpeedTest/7917/NVIDIA-GeForce-8400-GS
GPU,,Nvidia,GeForce 7600 GT,605,0.71,1202,https://gpu.userbenchmark.com/SpeedTest/8028/NVIDIA-GeForce-7600-GT
GPU,,Nvidia,GeForce 8500 GT,606,0.69,4620,https://gpu.userbenchmark.com/SpeedTest/7777/NVIDIA-GeForce-8500-GT
GPU,,AMD,Radeon HD 6310,607,0.67,12728,https://gpu.userbenchmark.com/SpeedTest/7807/AMD-Radeon-HD-6310-Graphics
GPU,,ATI,Radeon HD 4290,608,0.66,1033,https://gpu.userbenchmark.com/SpeedTest/7847/ATI-Radeon-HD-4290
GPU,,Nvidia,GeForce 7800 GS,609,0.66,41,https://gpu.userbenchmark.com/SpeedTest/11875/NVIDIA-GeForce-7800-GS
GPU,,Nvidia,ION,610,0.65,1610,https://gpu.userbenchmark.com/SpeedTest/7884/NVIDIA-ION
GPU,,Nvidia,Quadro FX 570,611,0.64,1366,https://gpu.userbenchmark.com/SpeedTest/8189/NVIDIA-Quadro-FX-570
GPU,,AMD,Radeon HD 7310,612,0.64,7637,https://gpu.userbenchmark.com/SpeedTest/9174/AMD-Radeon-HD-7310-Graphics
GPU,,ATI,Radeon HD 3450,613,0.64,4640,https://gpu.userbenchmark.com/SpeedTest/7779/ATI-Radeon-HD-3450---Dell-Optiplex
GPU,,Intel,HD 2000 (Desktop 1.1 GHz),614,0.64,136225,https://gpu.userbenchmark.com/SpeedTest/7697/IntelR-HD-Graphics
GPU,,Nvidia,GeForce 8400M GT,615,0.64,369,https://gpu.userbenchmark.com/SpeedTest/10523/NVIDIA-GeForce-8400M-GT
GPU,,Intel,HD Graphics (Clarkdale 0.733/0.9 GHz),616,0.64,26083,https://gpu.userbenchmark.com/SpeedTest/7702/IntelR-HD-Graphics
GPU,,Intel,HD Graphics (G2 Pentium/Celeron 1.1/1.15 GHz),617,0.63,44798,https://gpu.userbenchmark.com/SpeedTest/7699/IntelR-HD-Graphics
GPU,,ATI,Mobility Radeon HD 3400,618,0.62,6181,https://gpu.userbenchmark.com/SpeedTest/8480/ATI-Mobility-Radeon-HD-3400
GPU,,Intel,HD Graphics (Bay Trail 0.667 - 0.854 GHz),619,0.62,88958,https://gpu.userbenchmark.com/SpeedTest/7698/IntelR-HD-Graphics
GPU,,Intel,G45/G43 Express Chipset,620,0.62,6305,https://gpu.userbenchmark.com/SpeedTest/7728/IntelR-G45G43-Express-Chipset
GPU,,Nvidia,GeForce G105M,621,0.62,2330,https://gpu.userbenchmark.com/SpeedTest/8400/NVIDIA-GeForce-G105M
GPU,,Nvidia,Quadro NVS 295,622,0.6,1127,https://gpu.userbenchmark.com/SpeedTest/12626/NVIDIA-Quadro-NVS-295
GPU,,ATI,Radeon HD 3300,623,0.59,877,https://gpu.userbenchmark.com/SpeedTest/7899/ATI-Radeon-HD-3300-Graphics
GPU,,Nvidia,Quadro FX 1500,624,0.57,490,https://gpu.userbenchmark.com/SpeedTest/11831/NVIDIA-Quadro-FX-1500
GPU,,Nvidia,Quadro NVS 290,625,0.57,1571,https://gpu.userbenchmark.com/SpeedTest/8083/NVIDIA-Quadro-NVS-290
GPU,,AMD,Radeon HD 6250M,626,0.55,45,https://gpu.userbenchmark.com/SpeedTest/13446/AMD-Radeon-HD-6250M
GPU,,Nvidia,Quadro NVS 140M,627,0.55,881,https://gpu.userbenchmark.com/SpeedTest/7946/NVIDIA-Quadro-NVS-140M
GPU,,Nvidia,GeForce 9300M GS,628,0.55,2054,https://gpu.userbenchmark.com/SpeedTest/7759/NVIDIA-GeForce-9300M-GS
GPU,,Intel,Q45/Q43 Express Chipset,629,0.54,14605,https://gpu.userbenchmark.com/SpeedTest/8195/IntelR-Q45Q43-Express-Chipset
GPU,,Nvidia,Quadro NVS 160M,630,0.54,1473,https://gpu.userbenchmark.com/SpeedTest/8249/NVIDIA-Quadro-NVS-160M
GPU,,ATI,Radeon HD 2400-PRO,631,0.53,2955,https://gpu.userbenchmark.com/SpeedTest/8931/ATI-Radeon-HD-2400-PRO
GPU,,Intel,G41 Express Chipset,632,0.53,31075,https://gpu.userbenchmark.com/SpeedTest/7732/IntelR-G41-Express-Chipset
GPU,,Nvidia,GeForce 7600 GS,633,0.53,1192,https://gpu.userbenchmark.com/SpeedTest/11979/NVIDIA-GeForce-7600-GS
GPU,,AMD,Radeon HD 6290,634,0.52,2337,https://gpu.userbenchmark.com/SpeedTest/7803/AMD-Radeon-HD-6290-Graphics
GPU,,Nvidia,GeForce 9200M GS,635,0.5,1042,https://gpu.userbenchmark.com/SpeedTest/9090/NVIDIA-GeForce-9200M-GS
GPU,,Intel,4 Series Internal Chipset,636,0.5,1026,https://gpu.userbenchmark.com/SpeedTest/9993/IntelR-4-Series-Internal-Chipset
GPU,,Nvidia,GeForce 8400M GS,637,0.5,2287,https://gpu.userbenchmark.com/SpeedTest/8560/NVIDIA-GeForce-8400M-GS
GPU,,Nvidia,Quadro NVS 450,638,0.49,576,https://gpu.userbenchmark.com/SpeedTest/7791/NVIDIA-Quadro-NVS-450
GPU,,AMD,Radeon HD 6250,639,0.49,1546,https://gpu.userbenchmark.com/SpeedTest/8472/AMD-Radeon-HD-6250-Graphics
GPU,,Nvidia,GeForce 9300 GS,640,0.49,436,https://gpu.userbenchmark.com/SpeedTest/10867/NVIDIA-GeForce-9300-GS
GPU,,Intel,HD Graphics (Arrandale 0.667/0.766 GHz),641,0.49,90593,https://gpu.userbenchmark.com/SpeedTest/7694/IntelR-HD-Graphics
GPU,,AMD,Radeon X1650,642,0.48,724,https://gpu.userbenchmark.com/SpeedTest/10866/Radeon-X1650
GPU,,Nvidia,GeForce 8200,643,0.45,1014,https://gpu.userbenchmark.com/SpeedTest/11915/NVIDIA-GeForce-8200
GPU,,ATI,FirePro 2260,644,0.44,356,https://gpu.userbenchmark.com/SpeedTest/9852/ATI-FirePro-2260
GPU,,ATI,Mobility Radeon HD 2400,645,0.43,614,https://gpu.userbenchmark.com/SpeedTest/8548/ATI-Mobility-Radeon-HD-2400
GPU,,AMD,Radeon X1600,646,0.4,998,https://gpu.userbenchmark.com/SpeedTest/9407/Radeon-X1600-Series
GPU,,ATI,Radeon 3100 Graphics,647,0.4,1201,https://gpu.userbenchmark.com/SpeedTest/9910/ATI-Radeon-3100-Graphics
GPU,,Intel,Mobile Series 4 Express Chipset Family,648,0.39,25571,https://gpu.userbenchmark.com/SpeedTest/7651/Mobile-IntelR-4-Series-Express-Chipset-Family
GPU,,Nvidia,Quadro FX 3450/4000 SDI,649,0.37,413,https://gpu.userbenchmark.com/SpeedTest/13072/NVIDIA-Quadro-FX-34504000-SDI
GPU,,Nvidia,GeForce Go 7600,650,0.37,394,https://gpu.userbenchmark.com/SpeedTest/7872/NVIDIA-GeForce-Go-7600
GPU,,Nvidia,GeForce 7300 GT,651,0.35,1536,https://gpu.userbenchmark.com/SpeedTest/8156/NVIDIA-GeForce-7300-GT
GPU,,ATI,Mobility Radeon X1600,652,0.34,417,https://gpu.userbenchmark.com/SpeedTest/8748/ATI-Mobility-Radeon-X1600
GPU,,Nvidia,GeForce 6600 GT,653,0.32,574,https://gpu.userbenchmark.com/SpeedTest/8656/NVIDIA-GeForce-6600-GT
GPU,,ATI,MOBILITY FireGL V5250,654,0.31,43,https://gpu.userbenchmark.com/SpeedTest/8385/ATI-MOBILITY-FireGL-V5250
GPU,,Nvidia,GeForce 8400M G,655,0.3,304,https://gpu.userbenchmark.com/SpeedTest/9009/NVIDIA-GeForce-8400M-G
GPU,,Nvidia,Quadro NVS 135M,656,0.3,593,https://gpu.userbenchmark.com/SpeedTest/7758/NVIDIA-Quadro-NVS-135M
GPU,,Nvidia,GeForce 8200M G,657,0.3,1352,https://gpu.userbenchmark.com/SpeedTest/7912/NVIDIA-GeForce-8200M-G
GPU,,Nvidia,GeForce 6600,658,0.25,794,https://gpu.userbenchmark.com/SpeedTest/8606/NVIDIA-GeForce-6600
GPU,,Nvidia,GeForce 7300 GS,659,0.18,930,https://gpu.userbenchmark.com/SpeedTest/7782/NVIDIA-GeForce-7300-GS
GPU,,AMD,Radeon X1300,660,0.18,1423,https://gpu.userbenchmark.com/SpeedTest/9011/Radeon-X1300X1550-Series
GPU,,Nvidia,GeForce Go 7400,661,0.17,407,https://gpu.userbenchmark.com/SpeedTest/8618/NVIDIA-GeForce-Go-7400
GPU,,AMD,Radeon X1550,662,0.16,741,https://gpu.userbenchmark.com/SpeedTest/11538/Radeon-X1550-64-bit
GPU,,ATI,Mobility Radeon X2300,663,0.15,384,https://gpu.userbenchmark.com/SpeedTest/8306/ATI-Mobility-Radeon-X2300
GPU,,Nvidia,GeForce 7300 LE,664,0.15,1522,https://gpu.userbenchmark.com/SpeedTest/7971/NVIDIA-GeForce-7300-LE
GPU,,ATI,Mobility Radeon X1400,665,0.13,463,https://gpu.userbenchmark.com/SpeedTest/7829/ATI-Mobility-Radeon-X1400
GPU,,Nvidia,GeForce Go 7300,666,0.13,580,https://gpu.userbenchmark.com/SpeedTest/7778/NVIDIA-GeForce-Go-7300
GPU,,ATI,Mobility Radeon X1300,667,0.13,356,https://gpu.userbenchmark.com/SpeedTest/11505/ATI-Mobility-Radeon-X1300
GPU,,Nvidia,Quadro NVS 440,668,0.11,104,https://gpu.userbenchmark.com/SpeedTest/10103/NVIDIA-Quadro-NVS-440
GPU,,Nvidia,GeForce 7300 SE,669,0.09,1695,https://gpu.userbenchmark.com/SpeedTest/8767/NVIDIA-GeForce-7300-SE7200-GS
GPU,,Nvidia,GeForce 7100 GS,670,0.07,799,https://gpu.userbenchmark.com/SpeedTest/11594/NVIDIA-GeForce-7100-GS
GPU,,Nvidia,GeForce 7100 / nForce 630i,671,0.07,1218,https://gpu.userbenchmark.com/SpeedTest/8642/NVIDIA-GeForce-7100--NVIDIA-nForce-630i
GPU,,Nvidia,GeForce 6200,672,0.07,1751,https://gpu.userbenchmark.com/SpeedTest/9463/NVIDIA-GeForce-6200
GPU,,Nvidia,GeForce 7025 / nForce 630a,673,0.06,7444,https://gpu.userbenchmark.com/SpeedTest/9258/NVIDIA-GeForce-7025--NVIDIA-nForce-630a
GPU,,Nvidia,GeForce 6150,674,0.06,1009,https://gpu.userbenchmark.com/SpeedTest/10968/NVIDIA-GeForce-6150
GPU,,Nvidia,GeForce 6100,675,0.06,898,https://gpu.userbenchmark.com/SpeedTest/9213/NVIDIA-GeForce-6100
GPU,,Nvidia,GeForce 6150SE nForce 430,676,0.06,6280,https://gpu.userbenchmark.com/SpeedTest/7763/NVIDIA-GeForce-6150SE-nForce-430
GPU,,Nvidia,GeForce 7150M / nForce 630M,677,0.05,382,https://gpu.userbenchmark.com/SpeedTest/10312/NVIDIA-GeForce-7150M--nForce-630M
GPU,,Intel,Graphics Media Accelerator 3150,678,0,0,https://gpu.userbenchmark.com/SpeedTest/7678/IntelR-Graphics-Media-Accelerator-3150
